image_path,temperature,humidity,rainfall,wind_speed,T,H,R,W,severity_score,severity_label
Leaf_blight\8dacdf2a-e031-4b21-b191-86e82078ef6d___FAM_L.Blight 1629.JPG,19.857491575263563,58.17936189925374,21.999837261505867,12.608038199237908,0.1092847010455395,0.1818188820824921,0.7336593957913053,0.8408022397842917,0.4334421367908172,Moderate
Leaf_blight\8e0fb902-f3b0-4e31-a2e0-3a82e75891b6___FAM_L.Blight 4518.JPG,32.517353438242175,72.68597788632972,0.0123086831752461,13.250524470463676,0.8542014345087672,0.5043406840817911,0.0001694169540921,0.8836509241559938,0.5416251029214509,Moderate
Leaf_blight\8e191f24-c740-4787-9b96-a8c64b6392a4___FAM_L.Blight 1494.JPG,25.46554688277372,64.52644070515326,17.885480082071304,2.405908125092178,0.4392673095420821,0.3229318263924552,0.5964070552328322,0.1604019401294724,0.3878785271373596,Moderate
Leaf_blight\8e8345ab-248b-4e37-a21b-c1e9291a6951___FAM_L.Blight 1390.JPG,32.398470521520025,61.61484394280366,27.47829011862157,5.093597118122545,0.8472062654502315,0.2581990565083605,0.9164171011837482,0.3396492524991832,0.5862954091108398,Moderate
Leaf_blight\8ef47bf0-a5e6-417b-aeee-8258c743b892___FAM_L.Blight 4938.JPG,33.18253348832205,70.87934378481714,8.63802282279657,5.028347703203576,0.8933411783253578,0.4641742602588724,0.2879177584371828,0.3352976395379179,0.5016265401758805,Moderate
Leaf_blight\8f1e9cf4-1383-45ef-9c75-514e77d6b2e3___FAM_L.Blight 1469.JPG,19.06177909152421,55.99779161369779,5.565779257731576,0.6306719411391704,0.0624643209672715,0.1333166000676877,0.1854296657216086,0.0420079162598204,0.1103700599444904,Mild
Leaf_blight\8f3acce3-b8d5-432c-a10b-46087a03fe9a___FAM_L.Blight 4536.JPG,33.01890097076303,91.74855798839332,19.550393846352808,8.973566397778448,0.8837129057748583,0.9281540455680884,0.6519475202459012,0.5984121031336301,0.7820437408023424,Severe
Leaf_blight\90499e5e-a06d-4a58-8aa0-f3e1d5cb0242___FAM_L.Blight 4516.JPG,25.621423941280177,89.04659440636576,21.378042218951794,12.82230079488282,0.4484392444732243,0.8680819953953685,0.712916708363781,0.855091837468511,0.7217819543215641,Severe
Leaf_blight\908d5ac6-7403-4047-aa13-a4c4f83ce1bc___FAM_L.Blight 1619.JPG,26.67735231307195,81.84292635832409,20.64091556855944,5.723615817382767,0.5105709424332529,0.7079247263307537,0.6883266317996742,0.3816664497559717,0.5884351014086522,Moderate
Leaf_blight\91e624b5-5390-404f-92fb-6119ca77fc71___FAM_L.Blight 1434.JPG,28.65207268858457,54.77962224148053,9.579506400641222,11.100539174762655,0.626765121133718,0.1062333587784793,0.3193250522186874,0.740264138375288,0.4164453786467028,Moderate
Leaf_blight\921265d1-78f1-4d39-b250-9c85262edbae___FAM_L.Blight 4961.JPG,33.74850431441148,84.91447645113618,7.566072064779926,9.415506204011098,0.9266433694210532,0.7762136968079095,0.2521581624457056,0.6278859457924405,0.6531416811675507,Moderate
Leaf_blight\925f650e-c4a3-4b19-81de-6c3cea8bab20___FAM_L.Blight 3759.JPG,18.32497360530599,86.35807976490585,28.677563998861327,5.634731032395012,0.0191100773007984,0.8083089520034668,0.9564241156102814,0.375738547063015,0.561523943241413,Moderate
Leaf_blight\9332c3fa-9f55-42bf-a3cf-35f336e58ecb___FAM_L.Blight 1564.JPG,26.10633896140289,84.5494077971452,27.698985248097884,2.115896992384456,0.4769720449655733,0.768097220832842,0.923779350436654,0.1410605221938566,0.6088291195391807,Moderate
Leaf_blight\933d5cab-bd77-40e2-bd52-ceec675ec1dc___FAM_L.Blight 3774.JPG,29.69127472131953,55.12846492036585,13.719498296784607,10.63985779163951,0.6879126274818748,0.1139890868896109,0.4574325506340004,0.7095403827630434,0.4624410971484608,Moderate
Leaf_blight\93467d1b-4121-4b65-804f-299fbe993eac___FAM_L.Blight 4708.JPG,30.28601828086988,78.9758580680494,25.385815984631204,12.818477534118609,0.7229078299906879,0.644181946328977,0.8466134939802261,0.8548368566213035,0.7566022862156823,Severe
Leaf_blight\939b5729-e979-4769-8cab-58887c2476f3___FAM_L.Blight 4597.JPG,29.77305133613084,87.54461580872294,13.56970432902888,10.28781738602238,0.6927244310732756,0.8346888977695875,0.4524355190736925,0.686062109526799,0.6739090787729782,Severe
Leaf_blight\94bc3a84-42de-4296-acde-f3d85c9f1514___FAM_L.Blight 1367.JPG,20.28539719993807,75.98090305488505,12.731670542175312,0.268177260522271,0.1344630216001431,0.5775958942398363,0.4244792445704322,0.0178324266784773,0.3165808201502902,Mild
Leaf_blight\94ccd9b8-2669-4ec0-8ad9-be62feaf4f6c___FAM_L.Blight 1471.JPG,23.08972500231858,79.08833188526401,4.70288842797884,3.2434934158648687,0.2994719868415619,0.6466825473125635,0.1566441760655349,0.2162621652674005,0.3512862379740233,Moderate
Leaf_blight\9514b3b1-da30-41b1-9058-c56279349f84___FAM_L.Blight 4900.JPG,24.09816393208923,70.62635657418377,12.792181694759185,1.0421997732529786,0.3588093667902844,0.4585496617219743,0.4264978581617705,0.0694535240154125,0.3477824095576886,Moderate
Leaf_blight\97119aac-1404-4dc7-9f2f-fd1fb1622fbf___FAM_L.Blight 1500.JPG,31.675432530551586,73.79182939478237,16.12250815799421,8.555791493643401,0.8046621125809914,0.5289267916597088,0.5375954323314609,0.5705498657483112,0.608352396875688,Moderate
Leaf_blight\975e5d90-87ef-4ee5-93a5-8c63d0635245___FAM_L.Blight 4882.JPG,22.7389178310474,51.54695862582764,0.675129822860594,11.347165182606188,0.2788302029953265,0.0343623934543265,0.0222807089071041,0.7567121162406812,0.2369288692600419,Mild
Leaf_blight\98482230-c7c8-49fa-a35c-2be3f82f0668___FAM_L.Blight 4515.JPG,21.58198438574245,78.7533359887978,13.323390155262192,1.6586878060298915,0.2107552830444898,0.6392346710961593,0.4442186347858655,0.1105683342743029,0.3776275476412972,Moderate
Leaf_blight\98b2e250-b92d-4b45-a7d6-9a5f54570f31___FAM_L.Blight 1525.JPG,34.27661632364763,53.665124580102166,23.44068655185601,12.57506730890078,0.9577179164485622,0.0814550235421988,0.7817252123618906,0.8386033456805869,0.6270179584013902,Moderate
Leaf_blight\99454f55-1928-4d49-a578-d663fa8af327___FAM_L.Blight 5005.JPG,18.150675846928973,69.57565674531006,20.401381691228096,8.332634675932248,0.0088542531673729,0.435189727022482,0.6803359338916013,0.5556670947448844,0.413987883820465,Moderate
Leaf_blight\998eef86-befe-4da3-89af-f80fe2239b9f___FAM_L.Blight 1483.JPG,34.96295454659363,63.16947939503335,19.05470966591805,10.349535182125871,0.9981026246405992,0.29276286022053,0.6354118110268419,0.6901781918211494,0.634243105347249,Moderate
Leaf_blight\999d7292-5dd2-4216-9fc8-9b1809104bd8___FAM_L.Blight 1671.JPG,29.505962080575728,74.54425775952708,27.28666285311608,14.571027729129693,0.6770086785678666,0.5456553348491785,0.9100245373983494,0.9717179068705576,0.7547984858204191,Severe
Leaf_blight\99a141ce-f3a2-4591-b742-f1517b3398e2___FAM_L.Blight 4498.JPG,32.083978090634986,56.00373509854432,0.5409602947569003,1.25521482371546,0.8287012709369126,0.1334487400129764,0.0178048987232181,0.0836599204357987,0.2683931485060853,Mild
Leaf_blight\99b4b0b2-b46b-4e52-acf7-23a4beb1ca3a___FAM_L.Blight 4899.JPG,23.008529737885283,81.12395308879931,16.711427585767026,13.51836034466684,0.2946943903868005,0.6919399815299644,0.5572414101445209,0.9015134300975682,0.6008686306113333,Moderate
Leaf_blight\9a011731-ddca-45c9-929a-666bd7b85515___FAM_L.Blight 1527.JPG,18.24335972034002,85.77551916178118,23.620465452291214,1.8915404398111395,0.0143078488679687,0.7953570343638905,0.787722522218968,0.1260977384917297,0.4643342507792473,Moderate
Leaf_blight\9af2f0f7-49ae-4ce4-b7b4-fd03497d4605___FAM_L.Blight 1403.JPG,30.54378181554601,57.35095023844204,16.24006148103802,5.894382099550234,0.7380748493732914,0.163401022129471,0.5415169364752519,0.3930551919807089,0.4475292914971189,Moderate
Leaf_blight\9b14faba-2aeb-423c-bcf7-f69e86ef8dbf___FAM_L.Blight 1705.JPG,32.180458149011486,54.694088930834695,9.716866577411375,12.771580444966716,0.8343782372978437,0.1043317190366513,0.3239073004142173,0.8517091966836253,0.4912127394757357,Moderate
Leaf_blight\9b17d18d-42b8-46f3-9526-4b6cfc516d7b___FAM_L.Blight 4685.JPG,30.588094243209824,56.54819672543116,4.087516952759335,13.593813551068022,0.7406822292344953,0.1455536130708596,0.1361157747616878,0.9065455541610894,0.4441746957525216,Moderate
Leaf_blight\9b25990f-0833-4e57-9721-5819ef2807ed___FAM_L.Blight 4826.JPG,20.428454884114256,89.47074028543258,26.626892154485738,7.59557510317718,0.1428806539524336,0.8775119198759698,0.8880150062201745,0.5065111292238319,0.6222797168507095,Moderate
Leaf_blight\9bb0f3ca-a987-4ab7-b642-68b559efcb2f___FAM_L.Blight 3772.JPG,30.80827467836848,73.76851677903602,14.12287177162809,8.911569574131377,0.7536378279847892,0.5284084883664716,0.470888833384124,0.5942774119386989,0.5835096942399095,Moderate
Leaf_blight\9be77817-23c5-469e-8363-eb1d115f9bb0___FAM_L.Blight 1470.JPG,31.071687295829896,71.02674482033761,26.34345590957104,10.622210018978356,0.7691372440665843,0.4674513889589757,0.8785597532323935,0.7083634177841985,0.6938323495692769,Severe
Leaf_blight\9bea0a82-9321-4ac5-8af1-68a58849dbb3___FAM_L.Blight 3712.JPG,29.19518876639093,54.80203185960594,17.57556367299505,12.491380026790711,0.658722519954473,0.1067315859616047,0.5860684407985262,0.8330220747684185,0.5098216309304149,Moderate
Leaf_blight\9c1701d7-58e0-4486-8492-9625b9da5204___FAM_L.Blight 3777.JPG,31.023970857524965,79.23002030406329,20.225763498450025,1.8226675430649928,0.7663295694063613,0.6498326688980722,0.6744774225975595,0.1215044683370068,0.5794524423378032,Moderate
Leaf_blight\9c6fb219-6111-4bec-b97f-8cbba312470b___FAM_L.Blight 0773.JPG,32.380664474521446,89.05998163527904,24.1278346313535,12.151039623438416,0.8461585429308521,0.8683796301571032,0.8046480355656485,0.8103240979005895,0.835280353251374,Severe
Leaf_blight\9ce5ffd2-5d1d-4bb2-aeb9-2386285514be___FAM_L.Blight 1597.JPG,28.431269942036792,87.26836411955539,19.77466633800403,7.219142257674251,0.6137729050670427,0.8285470661615099,0.6594291080273105,0.4814060757674775,0.6631458382755367,Severe
Leaf_blight\9da3eef1-ae8c-471b-b21e-6cb2392a18b3___FAM_L.Blight 0800.JPG,19.506280137484545,78.17246190413606,11.94164522036813,6.759351376622535,0.0886191298239184,0.626320249380805,0.3981245019485486,0.4507417095054803,0.3997303246584544,Moderate
Leaf_blight\9de412c5-60bc-45e1-815e-9ba6ff29827f___FAM_L.Blight 4661.JPG,26.289672764342583,53.387542249325314,15.40900151785953,6.358496279954974,0.4877595574279799,0.0752836081269789,0.5137933042974636,0.4240078876556733,0.3577748754005892,Moderate
Leaf_blight\9e1db5b1-9d02-4e74-8dd9-f03bad2bddcb___FAM_L.Blight 4773.JPG,19.320038689417288,55.05786622292058,24.091365740276395,7.638173778690639,0.0776605291194806,0.1124194844999745,0.8034314565377205,0.5093521194262316,0.3558692656495389,Moderate
Leaf_blight\9e4e0fc8-8245-4644-9471-07e1d67c31a7___FAM_L.Blight 4601.JPG,24.92823152755133,52.21890441994211,11.209508891189524,14.175758300919052,0.4076512300315807,0.0493015886847457,0.3737008993284517,0.94535660433429,0.3991998298122898,Moderate
Leaf_blight\9f1994ba-44c4-4b33-9f3d-52da339602d5___FAM_L.Blight 3733.JPG,24.920810315135668,61.58656474216112,11.643643703054911,8.223056591882274,0.4072145597605427,0.2575703324311217,0.3881833607307517,0.5483591148738823,0.3857924028269366,Moderate
Leaf_blight\9f99acf9-3036-43fc-b473-20593a38ce87___FAM_L.Blight 4771.JPG,19.122167350384107,56.104766022217,2.8707034817400343,14.297663073947088,0.0660176160202762,0.1356949341349961,0.0955236507343249,0.9534866755542036,0.2717911320399898,Mild
Leaf_blight\9f9b5052-ee1a-4e93-b14f-c4bb127fc6c6___FAM_L.Blight 4623.JPG,23.929949077481147,61.70216181135952,27.43753305665243,2.704351959234609,0.3489114657412155,0.2601403718598155,0.9150574715002796,0.1803057516575416,0.4300954961998268,Moderate
Leaf_blight\9fc3318a-5678-4428-902d-8c9e9e821d24___FAM_L.Blight 0798.JPG,19.88696767945235,67.32761250735328,2.731089448363252,10.862039682489495,0.1110190993735136,0.3852095469966299,0.0908662153148736,0.7243581339594632,0.3109058195629784,Mild
Leaf_blight\a0842718-9e1b-442d-a158-a2f62423aa8d___FAM_L.Blight 1682.JPG,31.73999857015678,92.4342252832011,19.446275323456675,12.183593079131208,0.8084612317053482,0.9433983073373672,0.6484741924963281,0.8124951524595101,0.8097523787435312,Severe
Leaf_blight\a1469efa-21bd-4e90-9555-4740382de7ee___FAM_L.Blight 4810.JPG,34.110696441396,77.46692269017615,12.395834364083932,10.186932470022928,0.9479550534693916,0.6106341804264571,0.4132759631155175,0.6793338942837263,0.6593647871309096,Moderate
Leaf_blight\a2a42f89-81dc-400d-adef-ef2bc30860b7___FAM_L.Blight 4642.JPG,19.22938007938496,87.5738203557333,12.168581707663272,9.103834203398106,0.07232610158966,0.835338194830787,0.4056949589314926,0.6070999215926016,0.4915267078980446,Moderate
Leaf_blight\a2b0aac2-7301-4772-b2b4-a944f063918f___FAM_L.Blight 3776.JPG,34.236958523958926,81.96581753205496,20.38655509718052,8.472191716292734,0.955384418743754,0.7106569336792351,0.6798413281374601,0.564974430702191,0.7349984029645122,Severe
Leaf_blight\a381e197-b9cf-4bdd-92f5-3dbef83149cd___FAM_L.Blight 4775.JPG,26.883802188724665,55.06264087369843,2.012811978896361,12.91395723868044,0.5227186237160032,0.112525638062884,0.066904935446533,0.8612045875875511,0.3534044987270095,Moderate
Leaf_blight\a3c0ea9e-826f-4898-a614-e2ab42ecd1bc___FAM_L.Blight 4701.JPG,23.092616525215856,83.1164182868277,17.811173488543037,12.3246989574675,0.2996421264382404,0.7362379395555654,0.5939282344995086,0.8219057834949224,0.6086451288000913,Moderate
Leaf_blight\a3de34b4-3bc9-4e5c-b8ba-d145536287f0___FAM_L.Blight 3779.JPG,19.30665527969478,62.3794496701606,23.160953579170645,1.834330817708993,0.0768730382320607,0.2751983358182865,0.7723934981820044,0.1222823152675067,0.3193325979025036,Mild
Leaf_blight\a42b48cb-f43b-4ad4-ace4-e7e20f1ecd03___FAM_L.Blight 4786.JPG,26.510612557197103,78.75985311476178,24.846382736597825,12.728814855463172,0.5007598374125917,0.6393795646544937,0.8286183436715171,0.8488570746560044,0.6939298295985762,Severe
Leaf_blight\a44fb00c-04e5-43d2-9c5c-79ac6b092412___FAM_L.Blight 1492.JPG,31.506764256342727,65.34328881393448,5.115911681813259,6.211029291606637,0.7947375319479305,0.3410925969152668,0.1704223693097202,0.4141730215706314,0.426452358703119,Moderate
Leaf_blight\a490e785-a72f-4971-86e0-145b33ed8e13___FAM_L.Blight 1566.JPG,30.020470113533868,94.89525184690967,26.92257150234521,3.8054524499371616,0.7072827563895652,0.998113667749649,0.8978786813408876,0.2537403283958526,0.7514725254366785,Severe
Leaf_blight\a4efefb3-fc8d-4ce9-8d87-bd1ac5115cb1___FAM_L.Blight 1435.JPG,18.853842194887555,61.859816577355005,19.684382755423265,13.046528520208888,0.0502291421410299,0.2636454690698018,0.6564173050936338,0.8700460294258754,0.4297644584147815,Moderate
Leaf_blight\a546599d-55ce-4466-892e-8558f72cc4db___FAM_L.Blight 1444.JPG,19.23933120125436,62.560871184842135,26.455644024620483,6.4803719945061244,0.0729116338235405,0.2792318329404728,0.8823022774474388,0.4321360209081002,0.4090002318815067,Moderate
Leaf_blight\a5dd5b24-ff0f-4d4b-b269-68873c10b1fd___FAM_L.Blight 4863.JPG,24.84884580475483,91.88025150030792,14.558421513305948,12.12547035265225,0.4029801085020389,0.931081953000956,0.485418495945686,0.8086188324924418,0.6631480035107064,Severe
Leaf_blight\a5e8827c-15f8-40ef-8aca-f3ff55e57166___FAM_L.Blight 3760.JPG,23.01993839881504,51.10899820863452,16.26100035291606,3.951054179337667,0.2953656854234262,0.024625333957933,0.5422154439330584,0.2634507966602615,0.2694730418585533,Mild
Leaf_blight\a72ddc89-60b4-4df8-a304-4e242c048075___FAM_L.Blight 1608.JPG,21.95053349195281,81.35100445429386,27.57114831086013,0.058939821333267,0.2324410170035505,0.696987955200112,0.9195147914592732,0.0038779666501752,0.4978609320057746,Moderate
Leaf_blight\a77906c9-3b5d-4612-bbd7-0ce3f223882c___FAM_L.Blight 4876.JPG,22.77707648144813,82.63968758311452,26.997286300640152,7.431887893544165,0.281075489517212,0.7256389104114184,0.9003711195257862,0.4955945043940616,0.6121722262629874,Moderate
Leaf_blight\a7a1aee8-f715-4586-bc14-c739da6b2b35___FAM_L.Blight 4998.JPG,31.65920663604704,87.63703598346797,13.44482620107006,1.503423849643264,0.803707367540116,0.8367436513610808,0.4482696640933371,0.100213472918558,0.5840600479003991,Moderate
Leaf_blight\a7e78883-fd4d-46ad-97c3-d77d35adbd96___FAM_L.Blight 4618.JPG,33.79687691174152,93.8497689787314,8.232378949070453,11.315639332873644,0.9294896530205292,0.9748697203738684,0.274385736623324,0.7546095947624211,0.744351682475608,Severe
Leaf_blight\a7f2a181-6e98-4ebe-b2c2-f1bb7c1eac9c___FAM_L.Blight 1615.JPG,24.88674580696863,93.90208636204936,11.795113036927924,4.141127041041155,0.405210175950872,0.9760328790842546,0.3932362814399257,0.2761271329860491,0.5476469046701857,Moderate
Leaf_blight\a8decd07-d7a5-44c5-9ba2-c357b70ad322___FAM_L.Blight 4924.JPG,33.40388703625245,52.93745409049088,11.632929855892492,6.654684699052181,0.9063658040005396,0.0652769157202071,0.3878259535987754,0.4437612810787524,0.4318832703316414,Moderate
Leaf_blight\a8ec6329-e6b7-444b-a88a-0c3843989477___FAM_L.Blight 3703.JPG,23.465426921214,86.98276952388062,8.60600624948382,1.3055034763733135,0.3215785982097204,0.8221975161547854,0.2868497059001299,0.0870137704738757,0.4161690849686734,Moderate
Leaf_blight\a90b874e-49fa-4f71-b61b-3e8675a7d9d4___FAM_L.Blight 3749.JPG,26.09942876784445,79.08394701458215,8.057388129988997,4.29988872670879,0.4765654434663736,0.6465850596286606,0.2685481541170636,0.2867152648484051,0.4375969702541384,Moderate
Leaf_blight\a9a6fc60-f529-4827-9817-3f1140d92166___FAM_L.Blight 1677.JPG,21.842492962872,79.1303960467891,25.831888094391584,11.72235364887858,0.2260838229934112,0.6476177488224641,0.8614941760533567,0.7817341795768168,0.6225266603237946,Moderate
Leaf_blight\a9c04a45-3472-420a-aabb-7537155163f5___FAM_L.Blight 4529.JPG,28.888092716989348,55.77574669766126,2.0958576205398503,2.273818678534792,0.6406527346396222,0.1283799334799261,0.0696752852707346,0.1515926328215169,0.2464145115858704,Mild
Leaf_blight\a9f431ae-3982-48bb-a6c6-82194562dcb0___FAM_L.Blight 3692.JPG,34.642678957971754,79.2584224900544,20.328335462987823,9.70739341690436,0.9792573443471468,0.6504641272764241,0.6778991581432391,0.6473524832385056,0.7388988604532248,Severe
Leaf_blight\aa057700-7776-4a5a-b742-4f10ca9e9baa___FAM_L.Blight 4995.JPG,28.259382632737434,94.21171612705616,5.184601543693569,13.761387792067518,0.6036589137492152,0.9829167967292508,0.1727138194450743,0.9177214128260784,0.6725125048825633,Severe
Leaf_blight\aa0f9d43-fb0a-4802-8ad5-7905cb653ecd___FAM_L.Blight 4600.JPG,24.08283942993033,91.03183562927512,10.335176801821897,10.197551396365805,0.3579076604198904,0.912219344670103,0.3445337365233062,0.6800420915536293,0.585284570947556,Moderate
Leaf_blight\aa11694d-d464-421b-a5d5-2835100ee413___FAM_L.Blight 4554.JPG,29.01289658183898,69.76087973621827,1.8462910240451056,12.165325339383402,0.64799629717874,0.4393077413721166,0.0613499022278304,0.8112768406453996,0.4713842403923575,Moderate
Leaf_blight\aa1b7a19-aa96-4b62-9db3-b55ec47f9bac___FAM_L.Blight 1666.JPG,20.08965153391159,51.79765879787425,8.099209105663862,1.634574439558737,0.1229451848571975,0.0399361448600327,0.2699432752855673,0.1089601660140062,0.1319949916965022,Mild
Leaf_blight\aab4c649-9921-407e-9946-cadb00ac95bf___FAM_L.Blight 4592.JPG,33.10720436451177,66.30320705000922,23.052632133517264,3.760977390030817,0.8889087504323256,0.3624342081874362,0.7687799636004864,0.250774198394812,0.5733072806433963,Moderate
Leaf_blight\aae5ff25-df76-4516-b5c4-8f9232eaeaed___FAM_L.Blight 4955.JPG,26.552427163257217,87.18756402202499,26.55045973641776,13.418082783608863,0.5032202433865651,0.8267506587098725,0.8854652693313089,0.8948257205607718,0.7741617199045846,Severe
Leaf_blight\ab0d3eec-a4fa-49ad-a1b3-d7a76ad280a1___FAM_L.Blight 1718.JPG,25.638945614673915,81.56745956593247,6.645814557071011,10.726584204271338,0.4494702342147033,0.7018003451275657,0.2214589568733507,0.7153243393205297,0.5213372691743893,Moderate
Leaf_blight\abef2d8b-9537-4902-a6eb-b7509bbfeb1a___FAM_L.Blight 4553.JPG,27.959701403709825,70.67046450172803,13.906435177767657,9.593307395659668,0.5860254225923877,0.4595303017476497,0.4636686461727816,0.6397438600904799,0.5282313797336832,Moderate
Leaf_blight\ac320080-cf4a-4abc-b351-54015e4fca23___FAM_L.Blight 4606.JPG,28.621325667419843,52.4795690821474,14.109721438116193,9.9565010418255,0.6249559410006604,0.0550968779959735,0.4704501466160781,0.6639659650713019,0.4231737783172371,Moderate
Leaf_blight\ac5f35be-104e-4e20-957e-78a7f8b48c7e___FAM_L.Blight 4813.JPG,19.22018870585072,69.21026275204862,26.207259172792025,6.213008314569652,0.0717852735756366,0.4270660178644407,0.8740163166555246,0.4143050065391893,0.4474312042249603,Moderate
Leaf_blight\acabbd84-1024-45ef-add4-562919057400___FAM_L.Blight 1511.JPG,29.60449276079784,71.10612228730476,22.88397158627416,0.6683494742647983,0.6828063052127198,0.4692161674370985,0.7631535549394449,0.0445207057109074,0.5111589564113522,Moderate
Leaf_blight\ace5133c-86c1-43e5-9de4-e8e5dcf32f14___FAM_L.Blight 3764.JPG,22.112838565364,91.78499898023613,15.392316551041496,11.766623131060935,0.2419911816434613,0.928964228616034,0.5132367044088194,0.7846865991914981,0.6244335599361799,Moderate
Leaf_blight\ad2f2e89-ff8e-40fb-8224-3656a810732b___FAM_L.Blight 3654.JPG,30.137194752612025,78.84887466119717,20.1224160141532,10.180698543230308,0.714150930608041,0.6413587574309956,0.671029816205613,0.6789181413353813,0.6744864421997884,Severe
Leaf_blight\ae05fda8-9a5e-4c10-a975-3a06bfa49dab___FAM_L.Blight 4689.JPG,31.983091504531345,64.0243812494592,25.42065161728101,7.09206696169087,0.8227650208431933,0.3117696697250768,0.8477755885450635,0.4729311721113352,0.6057522876868544,Moderate
Leaf_blight\aed2c582-4c84-4dd9-ae5d-ad9d09d89c7d___FAM_L.Blight 3669.JPG,31.667294628392845,73.63932190028245,0.2861686207663483,13.496394230523862,0.8041832716932358,0.5255361323916664,0.0093052104159378,0.9000484663560246,0.5410426535159982,Moderate
Leaf_blight\af2fd434-c8b9-4b6b-a90b-ab1500a6d1a3___FAM_L.Blight 4576.JPG,27.39251644593412,52.972488851997205,12.086700931501458,5.042394974776483,0.5526517909849766,0.0660558344165938,0.4029634682794103,0.3362344799543874,0.3259674611319524,Mild
Leaf_blight\af71e14d-bbc7-41e0-b717-23d029cd279f___FAM_L.Blight 4565.JPG,26.84288816928277,93.76557060423816,27.21729501831236,4.414826163468539,0.5203112090028432,0.9729977599186412,0.9077104705171672,0.2943806705866708,0.7077808819729291,Severe
Leaf_blight\b07d0df0-b6b4-48fc-9771-c51cb20603ee___FAM_L.Blight 4941.JPG,20.42889134277,66.20269558688267,22.20939092531854,13.091944876191642,0.1429063355404042,0.3601995630959799,0.740649972830814,0.8730749363301508,0.5035639332876287,Moderate
Leaf_blight\b09f9ac9-8817-4ea0-9e92-4ba6ac12ec09___FAM_L.Blight 1639.JPG,31.180884556853307,71.50403097109111,16.28524123002224,11.95481482138478,0.7755625011400887,0.4780627672120066,0.5430241041866319,0.7972374764649985,0.6325129767882819,Moderate
Leaf_blight\b0ab6f3e-8935-4d1d-81c7-4237dcb74fbc___FAM_L.Blight 4513.JPG,22.613959467594142,65.98777884066152,15.889335811054003,7.724697159725171,0.271477549630702,0.3554213752448074,0.5298169510340607,0.5151225354036003,0.409974544820353,Moderate
Leaf_blight\b15a8a8a-fedf-4bf6-92db-5f98f65e831b___FAM_L.Blight 4909.JPG,26.44382218790509,80.713027855229,10.433102928133131,1.9610210918677493,0.4968298368913931,0.6828039882055286,0.3478004898584867,0.1307315410541311,0.4421450863599548,Moderate
Leaf_blight\b1b32757-2efa-4218-a4ed-c698763530d3___FAM_L.Blight 4945.JPG,22.832659579767785,79.80044712483169,15.615616009245436,3.226072071975787,0.2843460449532964,0.662514819325633,0.5206858324128547,0.2151003012726883,0.4430324753937653,Moderate
Leaf_blight\b204930f-4383-495d-b3b9-068fc4c51d56___FAM_L.Blight 1543.JPG,20.275082170994786,82.1895039738111,19.6614959839036,9.8434198561321,0.1338560767733215,0.7156300958793151,0.6556538169418024,0.6564243564001778,0.5433513734726112,Moderate
Leaf_blight\b2532931-1b49-4c97-8773-63f660fe359f___FAM_L.Blight 1650.JPG,28.70248084715952,62.06644533253644,12.550891152863793,5.775618567606175,0.6297311788389253,0.2682393921822188,0.4184485590403179,0.3851346163621345,0.4195436753969034,Moderate
Leaf_blight\b3334167-99da-4b20-9393-fa40fcf04354___FAM_L.Blight 4647.JPG,18.923644591989365,64.20508165238297,21.42459439176522,12.547097874989568,0.0543363728675388,0.3157871345580122,0.7144696592618367,0.8367380086307692,0.4542852501259014,Moderate
Leaf_blight\b366cb97-22ed-4347-99a4-8c9586728662___FAM_L.Blight 4800.JPG,30.7269689801454,55.63630539932936,25.83696681781157,14.249325139983062,0.7488537335145804,0.1252797715364933,0.8616635990387812,0.9502629228168056,0.6302658491626496,Moderate
Leaf_blight\b4011f7d-82f6-43cd-870a-e026a524ab8c___FAM_L.Blight 4862.JPG,23.398975519438984,79.49794873307506,4.640545445545835,12.084553879123774,0.3176685428173271,0.6557894516383547,0.1545644537946791,0.8058900316785662,0.4759730909802212,Moderate
Leaf_blight\b4144fa1-1d0e-4d61-b5c8-dcc57e533c6f___FAM_L.Blight 3734.JPG,18.00228978107625,51.790870730104366,13.546410684522732,5.663181344933357,0.0001230944341399,0.0397852275233371,0.4516584578976268,0.3776359548627273,0.2004081473124883,Mild
Leaf_blight\b50a8c70-dc80-4bb8-8d90-0374335fbb29___FAM_L.Blight 1410.JPG,26.68919536703291,76.89570509855565,12.240602738552433,11.83029643847136,0.511267797514794,0.5979344489972063,0.4080975347478028,0.7889330984154059,0.5670082874478922,Moderate
Leaf_blight\b517ea7d-7cb4-410c-899c-667270b45246___FAM_L.Blight 1568.JPG,18.796482444969254,89.13631481832353,20.62394412149184,5.271625102060252,0.0468540470567494,0.8700767258663838,0.6877604751119818,0.3515222920250297,0.514981106707104,Moderate
Leaf_blight\b5cbe6d2-f1a7-423c-a795-5a36e6494541___FAM_L.Blight 4704.JPG,22.69488248295529,90.08744667303353,7.496023957737881,2.5065013164845085,0.2762391267250857,0.8912229918179537,0.249821402115011,0.1671106996796007,0.4323041696913304,Moderate
Leaf_blight\b6429c0b-c973-4d95-9a21-9edcc9bf507b___FAM_L.Blight 4818.JPG,30.018600286747173,70.20669921664827,19.20752744856829,0.5008980729878609,0.7071727342363093,0.4492195293675233,0.6405097151301954,0.0333530394707779,0.4783570790460388,Moderate
